taxon,distance,sample_id
AZC3J_64,0.14091103084576265,CtoT
AZC3J_73,0.36129581031428354,CtoT
AZC3J_74,0.04206105903816112,CtoT
AZC3J_76,0.47859242294956184,CtoT
AZC3J_79,0.2726286592033153,CtoT
AZC3J_81,0.6224009388402715,CtoT
AZC3J_87,0.6184244394262974,CtoT
AZC3J_91,0.570232724837676,CtoT
AZC3J_99,0.6178545958698863,CtoT
AZC5T_8,0.34037017108927864,CtoT
AZC5T_14,0.29447284542315655,CtoT
AZC5T_19,0.23833861647129656,CtoT
AZC5T_22,0.6208910272148346,CtoT
AZC5T_30,0.3875346560045818,CtoT
AZC5T_37,0.3068047317769246,CtoT
AZC5T_38,0.5558460309631924,CtoT
AZC5T_44,0.29418380158412183,CtoT
AZC5T_57,0.31459387443738673,CtoT
AZC5T_64,0.1632362357152426,CtoT
AZC5T_66,0.5925107143455437,CtoT
AZC5T_68,0.30400445428050543,CtoT
AZC5T_69,0.32071266534240334,CtoT
AZC5T_78,0.17694647985659298,CtoT
AZC5T_80,0.618909382157386,CtoT
AZC5T_85,0.34881603171068876,CtoT
AZC5T_87,0.2645365151594429,CtoT
AZC5T_93,0.6291682991090722,CtoT
AZC5T_94,0.6167043766893343,CtoT
AZC5T_97,0.7798816974981502,CtoT
AZC5T_98,0.166733007515387,CtoT
AZC5T_104,0.602886021774389,CtoT
AZC5T_107,0.4812645349058853,CtoT
AZC5T_109,0.6687260050768129,CtoT
AZC5T_119,0.36664861155161516,CtoT
AZC5T_120,0.3814373745013616,CtoT
AZC5T_122,0.4127660220743475,CtoT
AZC7E_12,0.24965313200022438,CtoT
AZC7E_15,0.5126764965354714,CtoT
AZC7E_16,0.15976856013355603,CtoT
AZC7E_25,0.06454310125684808,CtoT
AZC7E_29,0.1763465673254845,CtoT
AZC7E_39,0.7228844686800955,CtoT
AZC7E_45,0.7443254026338881,CtoT
AZC7E_51,0.19257014074507645,CtoT
AZC7E_54,0.06646125175162902,CtoT
AZC7E_57,0.047740336289845454,CtoT
AZC7E_59,0.17705453940692797,CtoT
AZC7E_60,0.06379586528989789,CtoT
AZC7E_61,0.47894842862389353,CtoT
AZC7E_64,0.4427878898706171,CtoT
AZC7E_69,0.512627833996534,CtoT
AZC7E_70,0.028059613639818227,CtoT
AZC7E_73,0.7423276815958805,CtoT
AZC7E_77,0.5770384745787582,CtoT
AZC7E_82,0.361179467010309,CtoT
AZC7E_89,0.765793379917395,CtoT
AZC7E_96,0.620264632854149,CtoT
AZC7E_109,0.06307095743136412,CtoT
