taxon,distance,independence,mean_d0_abundance,diversity_ratio,log_fold_change,colonization_binary
AZC7E_116,0.737149996621459,6.12,7.6917275187e-06,1.14704833920744,5.36575799376615,0
AZC9C_6,3.28784812637496,22.55,2.11378407026e-06,1.14704833920744,8.24032068178783,1
AZC9C_7,10.4381411947596,22.1,2.21061526715e-06,1.14704833920744,9.09155723826786,1
AZC9C_14,1.79009194876573,4.13,5.93926407886e-06,1.14704833920744,1.76909013326698,0
AZC9C_25,0.569164628142421,22.61,0.00026334390540085,1.14704833920744,2.20207030329632,0
AZC9C_27,0.524061906245098,13.3,0.00020496611603194,1.14704833920744,0.00990647237550798,0
AZC9C_29,1.33207863302804,14.05,0.00011098803455229,1.14704833920744,-0.222298014939292,0
AZC9C_40,0.631378537631804,21.85,3.53656261761e-06,1.14704833920744,6.27013494720121,0
AZC9C_57,0.605492726751379,10.49,0.0002102181045344,1.14704833920744,0.371003655326115,0
AZC9C_68,7.10994649115604,22.38,0.00046391787413297,1.14704833920744,3.74865436059839,1
AZC9C_88,2.50914492295097,22.18,1.110070383438e-05,1.14704833920744,6.77871571016658,1
AZC9C_102,0.636280253083009,15.35,0.00024982796382971,1.14704833920744,-0.597934175933484,0
AZC9C_106,4.15472665242827,10.69,1.43121474412e-06,1.14704833920744,0.0758233482004805,0
AZC9C_113,0.64539427160431,15.95,0.00075950796550799,1.14704833920744,0.68962754561193,0
AZC9C_116,1.23626118919083,15.56,0.00107983137673429,1.14704833920744,-0.0304151584219033,0
AZC3J_21,0.295728176337499,15,0.00030988218599172,1.07105596195689,1.67932260446133,0
AZC3J_32,1.37702786259371,21.22,0.00073954887794301,1.07105596195689,1.06865649748655,0
AZC3J_43,0.39925772173949,16.3,0.00021456540987892,1.07105596195689,-0.0204740469246762,0
AZC3J_58,0.791931567572409,14.79,0.00061777955981238,1.07105596195689,-0.0792734979913235,0
AZC3J_88,0.912551533711781,21.87,0.00072505644141146,1.07105596195689,0.734572966237933,0
AZC3J_90,1.28921886266774,13.31,0.00018930236601308,1.07105596195689,-0.742204716505598,0
AZC5T_9,0.30223551608948,13.75,0.00025211106378673,1.07105596195689,1.61541462520955,0
AZC5T_21,0.281299282749764,13.42,0.00024210207970338,1.07105596195689,1.82478467030088,0
AZC5T_32,0.416521845576477,2.76,1.22187695921e-05,1.07105596195689,-1.34702237920461,0
AZC5T_34,0.509411087518134,21.12,0.00010718085154599,1.07105596195689,2.04308595789609,0
AZC5T_39,0.475982935666863,10.49,0.00022761684118216,1.07105596195689,-1.03137546047356,0
AZC5T_41,0.545271213266961,3.55,0.0003079026681459,1.07105596195689,-2.83002173048506,0
AZC5T_51,0.43808794064854,4.43,0.0001081212444489,1.07105596195689,-1.541175494895,0
AZC5T_106,1.20655332440849,18.45,0.00010909979700598,1.07105596195689,2.87061552307763,0
AZC5T_108,0.631233278546648,3.76,4.982715182797e-05,1.07105596195689,-0.0459844250939396,0
AZC7E_2,8.07695585581993,14.37,0.00019121495948394,1.07105596195689,2.94486527793037,0
AZC7E_3,5.69575021957803,19.96,5.42082153122e-05,1.07105596195689,5.67920450051064,1
AZC7E_4,1.25032332835238,15.54,2.031047293731e-05,1.07105596195689,4.51806016229993,0
AZC7E_13,0.537182611045591,15.38,7.530157805119e-05,1.07105596195689,0.453146935810405,0
AZC7E_17,1.23714925368866,20.67,0.00055391397065063,1.07105596195689,1.35426725870468,0
AZC7E_23,2.39045306259133,22.38,0.00017391274503946,1.07105596195689,1.95789355713759,0
AZC7E_24,0.799937365590235,13.79,0.00013797420975303,1.07105596195689,0.528631020587508,0
AZC7E_26,1.31419239123617,20.08,0.00011572686117041,1.07105596195689,3.6042223424278,1
AZC7E_32,2.61533699034642,19.9,4.399396208054e-05,1.07105596195689,3.75834430648576,0
AZC7E_34,0.290896574767774,13.03,0.00020814388096341,1.07105596195689,1.72427281158807,0
AZC7E_36,1.79677795350113,22.18,0.00017796032627442,1.07105596195689,2.9276323796336,0
AZC7E_37,4.70106733667183,21.29,0.00014870720329463,1.07105596195689,3.20547552201044,0
AZC7E_38,6.76601658011564,18.86,0.00018195514037504,1.07105596195689,4.52890489077979,1
AZC7E_42,7.81911491827607,10.55,0.00024696781752979,1.07105596195689,-1.32794823541876,0
AZC7E_48,1.20418375254794,18.38,0.00050422248911282,1.07105596195689,-0.574433824462093,0
AZC7E_55,0.713442569316278,4.12,0.00020698820307738,1.07105596195689,-0.662498355088341,0
AZC7E_58,1.47057876258997,21.6,6.974960829934e-05,1.07105596195689,4.64316795642467,1
AZC7E_62,0.81179784568788,14.3,0.00021729920288549,1.07105596195689,0.0328211749483079,0
AZC7E_68,3.95610459018609,20.96,0.00044947383036065,1.07105596195689,2.7946527074645,1
AZC7E_71,0.712310835504356,21.32,0.00015285625243243,1.07105596195689,2.15286246623689,0
AZC7E_72,0.410095304737227,16.74,3.4345710325e-07,1.07105596195689,1.32292732351961,0
AZC7E_76,0.44487402138759,15.75,0.0006049569225109,1.07105596195689,0.293585601542502,0
AZC7E_79,2.21975074655057,18.15,6.371535218905e-05,1.07105596195689,4.26719949949475,1
AZC7E_80,3.29334732501136,15.31,3.180648161254e-05,1.07105596195689,-0.0501347271632704,0
AZC7E_81,1.59323791531861,21.22,0.00020869854302364,1.07105596195689,2.41386834880782,0
AZC7E_84,0.970624682830258,20.59,5.842440028446e-05,1.07105596195689,3.20727319456107,0
AZC7E_87,1.08227843077116,14.5,1.715027869084e-05,1.07105596195689,5.60506597963779,1
AZC7E_88,0.682483625204296,19.65,0.00019327291159953,1.07105596195689,2.05410310034769,0
AZC7E_90,0.90796373061134,21.2,0.00031528922693958,1.07105596195689,1.48508772374546,0
AZC7E_91,1.17746704650314,8.97,0.00038294319429073,1.07105596195689,-1.56108774195612,0
AZC7E_93,0.88705108968472,17.2,0.00031982500302111,1.07105596195689,1.76753293535825,0
AZC7E_94,0.567169525909468,21.76,0.00013506750786324,1.07105596195689,2.15186907195625,0
AZC7E_95,0.647173536442946,20.57,2.874284288184e-05,1.07105596195689,3.86412348630794,0
AZC7E_97,1.29644227982915,13.85,0.00059608168114203,1.07105596195689,-0.14943658843375,0
AZC7E_101,1.56276607247831,20.22,3.349915747409e-05,1.07105596195689,5.07567069985455,1
AZC7E_104,3.43996126278761,18.27,4.006466681191e-05,1.07105596195689,4.21749382171732,0
AZC7E_105,3.68015344133494,16.42,0.00019154576725003,1.07105596195689,-0.472660614035638,0
AZC7E_106,3.1351042181839,20.5,6.717494905674e-05,1.07105596195689,0.392168464573802,0
AZC7E_111,1.66894186369598,15.12,0.00030669104376168,1.07105596195689,2.44436784942072,0
AZC7E_113,13.8066592241351,18.45,0.00057269721249867,1.07105596195689,4.70687651627927,1
AZC7E_115,0.40337363239671,12.02,3.56605219752e-06,1.07105596195689,-0.691800296807507,0
AZC7E_116,0.806238837077901,6.12,8.6101025146e-07,1.07105596195689,5.82431612257324,0
AZC9C_14,1.59518078968081,4.13,0.0001257650602141,1.07105596195689,-0.0957604336505126,0
AZC9C_25,0.517550009728863,22.61,0.00039691330170657,1.07105596195689,1.36811843592133,0
AZC9C_27,0.390156302550105,13.3,0.00025993406005395,1.07105596195689,1.58330478838625,0
AZC9C_34,0.53603823455066,13.28,0.00035216681788733,1.07105596195689,-5.7180464681888,0
AZC9C_57,0.477453771295813,10.49,0.0002368002182234,1.07105596195689,-1.01998979875422,0
AZC9C_88,3.41796529903439,22.18,0.0007637905769714,1.07105596195689,1.982799220522,1
AZC9C_102,0.510133321062861,15.35,0.00011311880458085,1.07105596195689,0.607207361351916,0
