taxon,distance,sample_id,donor,recipient,mean_d0_abundance,fold_change,colonization,colonization_binary,independence,donor_diversity,recipient_diversity,diversity_ratio,donor_abd
AZC3J_73,0.295817963137492,CtoT,C,T,0.00032164816381885,2.17161474818338,non-colonized,0,15.02,3.79284979171124,3.54157208843192,1.07095089327705,0.00135892305075464
AZC3J_74,0.958339850935467,CtoT,C,T,1.61173865302e-05,216.302952070498,non-colonized,0,21.95,3.79284979171124,3.54157208843192,1.07095089327705,0.00299393748080737
AZC3J_76,5.48072525249961,CtoT,C,T,5.1087634539e-07,6849.08714671321,colonized,1,20.87,3.79284979171124,3.54157208843192,1.07095089327705,0.00805089673362314
AZC3J_79,0.539777469710716,CtoT,C,T,7.43590783231e-06,0.687616815969115,non-colonized,0,3.32,3.79284979171124,3.54157208843192,1.07095089327705,0.00149444317387499
AZC3J_87,6.27486404687122,CtoT,C,T,1.202147309288e-05,77.2799862403285,non-colonized,0,17.24,3.79284979171124,3.54157208843192,1.07095089327705,0.0119676780737841
AZC3J_91,0.303658838422613,CtoT,C,T,0.0007951211419019,0.988161603416906,non-colonized,0,14.65,3.79284979171124,3.54157208843192,1.07095089327705,0.00111626343341504
AZC5T_8,0.669592893885122,CtoT,C,T,0.00017317953326205,0.917226267298193,non-colonized,0,14.76,3.79284979171124,3.54157208843192,1.07095089327705,0.00205705256398713
AZC5T_14,1.07607754590835,CtoT,C,T,0.00031443754725516,0.910143305018366,non-colonized,0,13.21,3.79284979171124,3.54157208843192,1.07095089327705,0.00224073427380195
AZC5T_19,2.04569521191723,CtoT,C,T,0.00018307712569286,0.518638879635386,non-colonized,0,14.69,3.79284979171124,3.54157208843192,1.07095089327705,0.00492652384000024
AZC5T_22,0.471160579687289,CtoT,C,T,3.151395231309e-05,0.293946454813768,non-colonized,0,21.31,3.79284979171124,3.54157208843192,1.07095089327705,0.00121580146881621
AZC5T_37,0.930184277972733,CtoT,C,T,0.00079164566654561,1.46161928022709,non-colonized,0,23.35,3.79284979171124,3.54157208843192,1.07095089327705,0.00166407431306826
AZC5T_38,0.640946799299521,CtoT,C,T,2.37822018825e-06,937.704301779177,non-colonized,0,17.81,3.79284979171124,3.54157208843192,1.07095089327705,0.00226493916568254
AZC5T_44,5.45388096748087,CtoT,C,T,0.00032590890233464,0.450686752732774,non-colonized,0,5.8,3.79284979171124,3.54157208843192,1.07095089327705,0.00433160082745968
AZC5T_57,0.485070059125606,CtoT,C,T,0.00043782632914624,0.754192072762428,non-colonized,0,14.7,3.79284979171124,3.54157208843192,1.07095089327705,0.00156050644446396
AZC5T_68,1.61511010126173,CtoT,C,T,0.00020354676540204,1.25886726138736,non-colonized,0,17.03,3.79284979171124,3.54157208843192,1.07095089327705,0.00348883905424741
AZC5T_69,0.835970807079233,CtoT,C,T,0.00023131882222218,0.490258879800907,non-colonized,0,16.7,3.79284979171124,3.54157208843192,1.07095089327705,0.0024471055054213
AZC5T_78,1.41150410387455,CtoT,C,T,0.0004343117645529,0.95694864526682,non-colonized,0,16.06,3.79284979171124,3.54157208843192,1.07095089327705,0.00142102362666187
AZC5T_87,0.59899098474638,CtoT,C,T,7.770952731719e-05,0.375231807882945,non-colonized,0,3.66,3.79284979171124,3.54157208843192,1.07095089327705,0.00161794663627634
AZC5T_94,4.40615550646427,CtoT,C,T,0.00011213932360192,36.4289928140106,non-colonized,0,22.81,3.79284979171124,3.54157208843192,1.07095089327705,0.00891450993121277
AZC5T_97,9.84831905958627,CtoT,C,T,1.3723267658e-06,3885.69965798256,colonized,1,22.38,3.79284979171124,3.54157208843192,1.07095089327705,0.0255720512496273
AZC5T_98,0.840989847759493,CtoT,C,T,5.1616276817e-07,6.06193960716743,non-colonized,0,8.38,3.79284979171124,3.54157208843192,1.07095089327705,0.00168424829330767
AZC5T_107,5.8791425984475,CtoT,C,T,8.846571753172e-05,124.888947528358,colonized,1,22.04,3.79284979171124,3.54157208843192,1.07095089327705,0.00887974548098104
AZC5T_109,0.406524517287599,CtoT,C,T,0.00106604624250675,1.21381540564756,non-colonized,0,19.28,3.79284979171124,3.54157208843192,1.07095089327705,0.00149299562816683
AZC5T_120,0.596632696295107,CtoT,C,T,5.190746364132e-05,0.141598205144468,non-colonized,0,7.44,3.79284979171124,3.54157208843192,1.07095089327705,0.00133432155486683
AZC5T_122,0.399165331541708,CtoT,C,T,3.92495949035e-06,149.26556870891,non-colonized,0,20.55,3.79284979171124,3.54157208843192,1.07095089327705,0.00135418092930838
AZC7E_12,0.717033307340867,CtoT,C,T,0.00058826986981051,2.3165775593468,non-colonized,0,22.55,3.79284979171124,3.54157208843192,1.07095089327705,0.00221297626178767
AZC7E_15,4.98781082590493,CtoT,C,T,0.00017407258397263,0.809271829017792,non-colonized,0,14.76,3.79284979171124,3.54157208843192,1.07095089327705,0.0116366875331291
AZC7E_16,0.916034201697049,CtoT,C,T,2.72000983564e-06,2.46113305376451,non-colonized,0,8.68,3.79284979171124,3.54157208843192,1.07095089327705,0.00184362804230428
AZC7E_25,0.768897363555648,CtoT,C,T,4.296818682791e-05,69.1432351155523,non-colonized,0,21.26,3.79284979171124,3.54157208843192,1.07095089327705,0.00226167674674075
AZC7E_39,12.6221122596073,CtoT,C,T,1.1327281537e-06,6882.33875627625,colonized,1,20.88,3.79284979171124,3.54157208843192,1.07095089327705,0.0486409448037517
AZC7E_51,0.70394883682497,CtoT,C,T,9.176178978856e-05,2.2818178764569,non-colonized,0,15.64,3.79284979171124,3.54157208843192,1.07095089327705,0.00167754437934131
AZC7E_54,1.55003843085781,CtoT,C,T,1.054870429421e-05,365.305984020577,non-colonized,0,20.95,3.79284979171124,3.54157208843192,1.07095089327705,0.00485628526488685
AZC7E_59,0.211555322457506,CtoT,C,T,7.36893333857e-06,202.825879040961,non-colonized,0,6.4,3.79284979171124,3.54157208843192,1.07095089327705,0.00101057482270251
AZC7E_60,0.494687045099257,CtoT,C,T,2.94370976389e-06,283.1323766716,non-colonized,0,20.98,3.79284979171124,3.54157208843192,1.07095089327705,0.00159530504165245
AZC7E_61,5.21809995707651,CtoT,C,T,7.064028932129e-05,124.760013810535,colonized,1,21.2,3.79284979171124,3.54157208843192,1.07095089327705,0.0076897872459555
AZC7E_64,2.09385958422612,CtoT,C,T,1.60732673145e-05,180.151925341505,non-colonized,0,21.58,3.79284979171124,3.54157208843192,1.07095089327705,0.00401192826560343
AZC7E_70,0.300297400422259,CtoT,C,T,2.26370730498e-06,309.321214637772,non-colonized,0,19.64,3.79284979171124,3.54157208843192,1.07095089327705,0.00116444902764972
AZC7E_77,0.537164571049519,CtoT,C,T,0.00014693444959573,1.06690954054672,non-colonized,0,16.65,3.79284979171124,3.54157208843192,1.07095089327705,0.00172919486471091
AZC7E_82,0.667551840424703,CtoT,C,T,1.372501666051e-05,0.155033080973661,non-colonized,0,7.01,3.79284979171124,3.54157208843192,1.07095089327705,0.00146929660159025
AZC7E_89,10.5445021658166,CtoT,C,T,7.4693753714e-07,9741.33950413373,colonized,1,19.95,3.79284979171124,3.54157208843192,1.07095089327705,0.0194688333904491
AZC7E_109,0.935360051362921,CtoT,C,T,8.756964180241e-05,17.5646249596576,non-colonized,0,22.18,3.79284979171124,3.54157208843192,1.07095089327705,0.0027537467191685
AZC9C_6,13.0243541498616,CtoT,C,T,1.43926184404e-06,9276.19085169394,colonized,1,22.55,3.79284979171124,3.54157208843192,1.07095089327705,0.0525244789042558
AZC9C_7,0.662717221468674,CtoT,C,T,2.09108318661e-06,926.629908746285,non-colonized,0,22.1,3.79284979171124,3.54157208843192,1.07095089327705,0.00199140479091093
AZC9C_29,0.689839694699613,CtoT,C,T,9.966473065914e-05,0.993136238729658,non-colonized,0,14.05,3.79284979171124,3.54157208843192,1.07095089327705,0.00117133412701887
AZC9C_32,1.12912557833725,CtoT,C,T,0.00081820182143036,1.58130961208323,non-colonized,0,23.45,3.79284979171124,3.54157208843192,1.07095089327705,0.00259637343567507
AZC9C_40,0.239173362616633,CtoT,C,T,3.31717853246e-06,175.74169320178,non-colonized,0,21.85,3.79284979171124,3.54157208843192,1.07095089327705,0.00105651640450868
AZC9C_53,1.24108750265931,CtoT,C,T,0.000427050648692,0.365475878038748,non-colonized,0,7.05,3.79284979171124,3.54157208843192,1.07095089327705,0.00252642219604377
AZC9C_54,2.13217221288459,CtoT,C,T,0.00018368264524671,0.47836743941223,non-colonized,0,14.69,3.79284979171124,3.54157208843192,1.07095089327705,0.00524711128455717
AZC9C_61,0.753882040324489,CtoT,C,T,1.382192127301e-05,0.089919269792815,non-colonized,0,8.18,3.79284979171124,3.54157208843192,1.07095089327705,0.0015507033966748
AZC9C_68,0.291881600419753,CtoT,C,T,0.00048509259946902,2.08111707624006,non-colonized,0,22.38,3.79284979171124,3.54157208843192,1.07095089327705,0.00115400714720075
AZC9C_95,2.98501817924388,CtoT,C,T,1.707729348799e-05,0.924168582407498,non-colonized,0,14.8,3.79284979171124,3.54157208843192,1.07095089327705,0.00504704670879761
AZC9C_96,0.446363631810064,CtoT,C,T,5.591287724318e-05,0.712854892987895,non-colonized,0,3.02,3.79284979171124,3.54157208843192,1.07095089327705,0.00146114386131979
AZC9C_106,0.840451459447059,CtoT,C,T,1.44808568718e-06,0.899191322213491,non-colonized,0,10.69,3.79284979171124,3.54157208843192,1.07095089327705,0.00226791198450974
AZC9C_112,0.670691547431164,CtoT,C,T,0.00033326688339255,0.875331954109513,non-colonized,0,13.06,3.79284979171124,3.54157208843192,1.07095089327705,0.00249780207747866
AZC9C_113,1.71651554020088,CtoT,C,T,0.00091045273592055,2.79543572584712,non-colonized,0,15.95,3.79284979171124,3.54157208843192,1.07095089327705,0.00256591608376018
AZC9C_116,2.46637602068823,CtoT,C,T,0.00075816715519754,1.04630257436197,non-colonized,0,15.56,3.79284979171124,3.54157208843192,1.07095089327705,0.00219247576162631
AZC3J_3,0.363013376607785,CtoE,C,E,0.00068333198769114,0.727015924731298,non-colonized,0,16.29,3.79284979171124,4.06235438221927,0.933658030503779,0.00102917854809112
AZC3J_18,3.02330792604308,CtoE,C,E,0.00141451574253885,0.413698094350874,non-colonized,0,23.45,3.79284979171124,4.06235438221927,0.933658030503779,0.00652994452033371
AZC3J_28,0.359867325433273,CtoE,C,E,0.0002528513186989,0.311185818980424,non-colonized,0,21.44,3.79284979171124,4.06235438221927,0.933658030503779,0.00124144966154271
AZC3J_64,0.466227692030425,CtoE,C,E,0.00020620112302935,0.109934605639661,non-colonized,0,14.69,3.79284979171124,4.06235438221927,0.933658030503779,0.0010382431058123
AZC3J_73,0.32352630269603,CtoE,C,E,0.00087204110758345,1.63098143179039,non-colonized,0,15.02,3.79284979171124,4.06235438221927,0.933658030503779,0.00135892305075464
AZC3J_87,6.37711946973021,CtoE,C,E,0.00019661048768738,0.164315345633537,non-colonized,0,17.24,3.79284979171124,4.06235438221927,0.933658030503779,0.0119676780737841
AZC3J_99,0.595934157297345,CtoE,C,E,0.00033286138183169,0.319217065164221,non-colonized,0,6.83,3.79284979171124,4.06235438221927,0.933658030503779,0.00145017130932965
AZC5T_14,0.871108925635768,CtoE,C,E,0.00014169058502416,2.84068915201606,non-colonized,0,13.21,3.79284979171124,4.06235438221927,0.933658030503779,0.00224073427380195
AZC5T_19,2.55722210035103,CtoE,C,E,0.00091539768365018,0.0958052373842424,non-colonized,0,14.69,3.79284979171124,4.06235438221927,0.933658030503779,0.00492652384000024
AZC5T_22,0.350319736128741,CtoE,C,E,0.00022689412401109,0.298421738815709,non-colonized,0,21.31,3.79284979171124,4.06235438221927,0.933658030503779,0.00121580146881621
AZC5T_30,0.297737506931411,CtoE,C,E,6.397164566242e-05,1.5760609256186,non-colonized,0,11.93,3.79284979171124,4.06235438221927,0.933658030503779,0.00128747321373441
AZC5T_37,0.826847848860429,CtoE,C,E,0.00127558464887722,0.575562153182551,non-colonized,0,23.35,3.79284979171124,4.06235438221927,0.933658030503779,0.00166407431306826
AZC5T_38,0.722074648894495,CtoE,C,E,0.00083383126860207,0.689689361628303,non-colonized,0,17.81,3.79284979171124,4.06235438221927,0.933658030503779,0.00226493916568254
AZC5T_44,5.39803210262045,CtoE,C,E,1.667227381604e-05,0.609531887087491,non-colonized,0,5.8,3.79284979171124,4.06235438221927,0.933658030503779,0.00433160082745968
AZC5T_57,0.446304384056363,CtoE,C,E,0.00018022851760584,1.42757995017625,non-colonized,0,14.7,3.79284979171124,4.06235438221927,0.933658030503779,0.00156050644446396
AZC5T_64,2.11440230822571,CtoE,C,E,5.320519403293e-05,0.134178401312439,non-colonized,0,8.97,3.79284979171124,4.06235438221927,0.933658030503779,0.00377654949058466
AZC5T_80,1.76115605330583,CtoE,C,E,0.00076152623358292,0.917893304929274,non-colonized,0,22.19,3.79284979171124,4.06235438221927,0.933658030503779,0.00305704936539615
AZC5T_87,0.491961519248504,CtoE,C,E,1.091583751338e-05,0.329916044341504,non-colonized,0,3.66,3.79284979171124,4.06235438221927,0.933658030503779,0.00161794663627634
AZC5T_98,0.715516577626384,CtoE,C,E,1.772812824832e-05,0.658194385874929,non-colonized,0,8.38,3.79284979171124,4.06235438221927,0.933658030503779,0.00168424829330767
AZC5T_119,0.38886957644636,CtoE,C,E,0.00064606246934508,0.75961261831554,non-colonized,0,15.79,3.79284979171124,4.06235438221927,0.933658030503779,0.00110006823055418
AZC5T_122,0.381910075439406,CtoE,C,E,0.00053822334675743,0.519522321521289,non-colonized,0,20.55,3.79284979171124,4.06235438221927,0.933658030503779,0.00135418092930838
AZC7E_16,0.783589275933968,CtoE,C,E,2.495925103853e-05,0.587605427625728,non-colonized,0,8.68,3.79284979171124,4.06235438221927,0.933658030503779,0.00184362804230428
AZC7E_29,0.981816680944068,CtoE,C,E,0.00033188815579343,0.339569146341273,non-colonized,0,17.54,3.79284979171124,4.06235438221927,0.933658030503779,0.0016583878515645
AZC7E_45,1.72378646179046,CtoE,C,E,0.0001515708187925,1.23823366110446,non-colonized,0,15.88,3.79284979171124,4.06235438221927,0.933658030503779,0.00606628398735759
AZC7E_51,0.540983139624683,CtoE,C,E,0.00117410478431968,0.519838690000918,non-colonized,0,15.64,3.79284979171124,4.06235438221927,0.933658030503779,0.00167754437934131
AZC7E_57,0.584862468712359,CtoE,C,E,0.00015242645091228,1.16808252549731,non-colonized,0,14.48,3.79284979171124,4.06235438221927,0.933658030503779,0.00165109549433303
AZC7E_59,0.310310975377541,CtoE,C,E,0.00056502560842666,1.14110411380589,non-colonized,0,6.4,3.79284979171124,4.06235438221927,0.933658030503779,0.00101057482270251
AZC7E_64,2.05312299914956,CtoE,C,E,0.00106005513067091,0.430361818259555,non-colonized,0,21.58,3.79284979171124,4.06235438221927,0.933658030503779,0.00401192826560343
AZC7E_69,0.474610025602021,CtoE,C,E,0.00069083307262408,0.513783982565519,non-colonized,0,16.71,3.79284979171124,4.06235438221927,0.933658030503779,0.00212943280538323
AZC7E_82,0.502257339425005,CtoE,C,E,3.569832935123e-05,0.0810933293751746,non-colonized,0,7.01,3.79284979171124,4.06235438221927,0.933658030503779,0.00146929660159025
AZC7E_114,0.703097495955004,CtoE,C,E,0.00116392441079665,0.755892215093092,non-colonized,0,18.14,3.79284979171124,4.06235438221927,0.933658030503779,0.00219958126205081
