taxon,average_distance,recipient,donor_subject,n_donor_replicates_used
469585,1.8682027139450703,FAT_014,FAT_014,1
469588,1.7372670547479914,FAT_014,FAT_014,1
469589,3.549964547083532,FAT_014,FAT_014,1
469590,2.3664556430932078,FAT_014,FAT_014,1
469591,4.18694013433993,FAT_014,FAT_014,1
469592,3.6108014430465145,FAT_014,FAT_014,1
469593,5.3925254439328825,FAT_014,FAT_014,1
469596,3.684263319997456,FAT_014,FAT_014,1
469610,1.9665904770116227,FAT_014,FAT_014,1
470145,4.67339576975874,FAT_014,FAT_014,1
470146,8.973928217492169,FAT_014,FAT_014,1
471870,3.1932208383632017,FAT_014,FAT_014,1
471875,2.8845659746922343,FAT_014,FAT_014,1
476272,3.48617360611635,FAT_014,FAT_014,1
478749,2.443539609695645,FAT_014,FAT_014,1
479436,1.8608665897420604,FAT_014,FAT_014,1
483215,6.572667137843446,FAT_014,FAT_014,1
483216,6.196927882317212,FAT_014,FAT_014,1
483217,6.456476203895198,FAT_014,FAT_014,1
483218,5.007934286654986,FAT_014,FAT_014,1
484018,8.633746472408504,FAT_014,FAT_014,1
500632,3.858759259142109,FAT_014,FAT_014,1
511680,3.596242895085406,FAT_014,FAT_014,1
515619,6.9304106855581935,FAT_014,FAT_014,1
515620,10.55332244997308,FAT_014,FAT_014,1
518636,3.9171153896044464,FAT_014,FAT_014,1
518637,9.33782774537138,FAT_014,FAT_014,1
525259,1.9809502879021876,FAT_014,FAT_014,1
525362,1.7202258337514005,FAT_014,FAT_014,1
536231,9.737471059770918,FAT_014,FAT_014,1
537006,4.3751732951889055,FAT_014,FAT_014,1
537007,4.906723655541208,FAT_014,FAT_014,1
537011,5.247837693905991,FAT_014,FAT_014,1
537012,6.02267821635694,FAT_014,FAT_014,1
537013,2.3654103177900163,FAT_014,FAT_014,1
545696,3.523508113830862,FAT_014,FAT_014,1
546273,2.2066114192642163,FAT_014,FAT_014,1
547042,4.152560265314909,FAT_014,FAT_014,1
548480,2.3661173496442567,FAT_014,FAT_014,1
552396,4.537212407085067,FAT_014,FAT_014,1
552398,4.901948815079089,FAT_014,FAT_014,1
556258,1.7037618877578222,FAT_014,FAT_014,1
556259,2.038984232796821,FAT_014,FAT_014,1
556270,1.830348702645412,FAT_014,FAT_014,1
563192,4.624135942009826,FAT_014,FAT_014,1
563193,5.536635086762824,FAT_014,FAT_014,1
566550,4.247495414891039,FAT_014,FAT_014,1
585394,6.833205007251932,FAT_014,FAT_014,1
585543,5.273739592429406,FAT_014,FAT_014,1
585544,1.725668995594127,FAT_014,FAT_014,1
622312,7.136723336961569,FAT_014,FAT_014,1
626939,5.171299954161335,FAT_014,FAT_014,1
645463,2.5017346483354825,FAT_014,FAT_014,1
649757,6.3577033394936375,FAT_014,FAT_014,1
657308,3.610579274097741,FAT_014,FAT_014,1
657309,5.047161133282371,FAT_014,FAT_014,1
657313,9.837342756061272,FAT_014,FAT_014,1
657314,5.528094344257633,FAT_014,FAT_014,1
657317,6.849042628048116,FAT_014,FAT_014,1
657319,5.107618836787815,FAT_014,FAT_014,1
657321,10.766311972258924,FAT_014,FAT_014,1
657322,4.835896708312432,FAT_014,FAT_014,1
657323,6.024420881652562,FAT_014,FAT_014,1
658089,4.899637553842657,FAT_014,FAT_014,1
658659,3.3582983038421843,FAT_014,FAT_014,1
665951,4.092802491133623,FAT_014,FAT_014,1
665953,6.223975427329256,FAT_014,FAT_014,1
679935,7.935192461325988,FAT_014,FAT_014,1
702443,3.8841666631566527,FAT_014,FAT_014,1
702444,2.662762140497534,FAT_014,FAT_014,1
702447,3.7119902541523606,FAT_014,FAT_014,1
709991,5.616037943683984,FAT_014,FAT_014,1
717959,4.804833555223311,FAT_014,FAT_014,1
717960,7.602253427862701,FAT_014,FAT_014,1
717962,9.74825558455394,FAT_014,FAT_014,1
718252,8.137227976125388,FAT_014,FAT_014,1
742725,3.310279274498452,FAT_014,FAT_014,1
742726,6.09864491959116,FAT_014,FAT_014,1
742727,3.6708267778634,FAT_014,FAT_014,1
742733,3.567484221857105,FAT_014,FAT_014,1
742740,8.023814843935785,FAT_014,FAT_014,1
742741,4.344694830659452,FAT_014,FAT_014,1
742742,4.632643236352306,FAT_014,FAT_014,1
742817,4.319931708501001,FAT_014,FAT_014,1
742818,3.3667776287553948,FAT_014,FAT_014,1
742821,3.633147711242152,FAT_014,FAT_014,1
748224,8.52575096710262,FAT_014,FAT_014,1
762966,1.78131085265746,FAT_014,FAT_014,1
762967,3.3669626043929184,FAT_014,FAT_014,1
762968,9.991801087099873,FAT_014,FAT_014,1
762982,5.801685038991808,FAT_014,FAT_014,1
762984,5.721701660129616,FAT_014,FAT_014,1
763034,4.185820019028716,FAT_014,FAT_014,1
862962,2.406624952794054,FAT_014,FAT_014,1
866771,4.231149857386893,FAT_014,FAT_014,1
868129,2.193438769073163,FAT_014,FAT_014,1
888048,5.094952020279544,FAT_014,FAT_014,1
888833,4.5952899673996495,FAT_014,FAT_014,1
904306,5.187908288686176,FAT_014,FAT_014,1
997353,1.8630232523476156,FAT_014,FAT_014,1
997884,2.941347981505905,FAT_014,FAT_014,1
999410,4.345740197966875,FAT_014,FAT_014,1
999412,2.115630130765371,FAT_014,FAT_014,1
999413,4.261589605435984,FAT_014,FAT_014,1
1002367,3.437094051466186,FAT_014,FAT_014,1
1042156,3.4286974171081672,FAT_014,FAT_014,1
1077285,2.333205322713206,FAT_014,FAT_014,1
1121100,10.401472780063925,FAT_014,FAT_014,1
1121101,2.4853593859615075,FAT_014,FAT_014,1
1121114,2.649298862741181,FAT_014,FAT_014,1
1121115,9.655531860232228,FAT_014,FAT_014,1
1121130,5.515289518931761,FAT_014,FAT_014,1
1121315,2.0593703622427224,FAT_014,FAT_014,1
1121333,6.39375384590096,FAT_014,FAT_014,1
1122975,2.481256857217196,FAT_014,FAT_014,1
1122981,2.099867834297223,FAT_014,FAT_014,1
1123075,1.8109321157758005,FAT_014,FAT_014,1
1123263,4.422142287140114,FAT_014,FAT_014,1
1123313,1.8287647873616817,FAT_014,FAT_014,1
1156431,3.355375229391968,FAT_014,FAT_014,1
1156433,3.2709783713917444,FAT_014,FAT_014,1
1160721,3.62026171004545,FAT_014,FAT_014,1
1203465,5.681404368226741,FAT_014,FAT_014,1
1203606,5.276391969805934,FAT_014,FAT_014,1
1203610,2.630972226288909,FAT_014,FAT_014,1
1203611,6.458975876326733,FAT_014,FAT_014,1
1211844,2.144481126008652,FAT_014,FAT_014,1
1256908,8.845431303227453,FAT_014,FAT_014,1
1282887,3.124030373454489,FAT_014,FAT_014,1
1384484,3.821324887851793,FAT_014,FAT_014,1
1408437,6.147344385401048,FAT_014,FAT_014,1
1410647,2.34001492065981,FAT_014,FAT_014,1
1437612,4.4397917639790645,FAT_014,FAT_014,1
1899017,5.083717802014044,FAT_014,FAT_014,1
818,3.601060342388936,FAT_017,FAT_017,1
205913,1.066846793119967,FAT_017,FAT_017,1
206672,0.9868133425361948,FAT_017,FAT_017,1
213810,3.801013105641509,FAT_017,FAT_017,1
226186,8.71109548556154,FAT_017,FAT_017,1
272559,3.273666848946964,FAT_017,FAT_017,1
295405,3.1656625349391083,FAT_017,FAT_017,1
347253,6.096342776362603,FAT_017,FAT_017,1
349741,3.3668889342488675,FAT_017,FAT_017,1
367928,10.693725011063195,FAT_017,FAT_017,1
391904,2.7468087215325867,FAT_017,FAT_017,1
398513,4.086364103609826,FAT_017,FAT_017,1
411459,6.620766999659376,FAT_017,FAT_017,1
411460,4.807949474418205,FAT_017,FAT_017,1
411461,10.935857726162135,FAT_017,FAT_017,1
411462,8.366785974568746,FAT_017,FAT_017,1
411463,4.935565059103512,FAT_017,FAT_017,1
411467,5.253182401960816,FAT_017,FAT_017,1
411468,4.229325654841707,FAT_017,FAT_017,1
411469,7.995631828580533,FAT_017,FAT_017,1
411470,6.5904841606570175,FAT_017,FAT_017,1
411471,8.742334574574617,FAT_017,FAT_017,1
411473,6.599699414040853,FAT_017,FAT_017,1
411474,5.174574119748945,FAT_017,FAT_017,1
411475,7.482612226946427,FAT_017,FAT_017,1
411476,5.991044684754638,FAT_017,FAT_017,1
411477,6.813066500964271,FAT_017,FAT_017,1
411479,7.108525823407088,FAT_017,FAT_017,1
411483,9.557906629330864,FAT_017,FAT_017,1
411484,5.53089182332607,FAT_017,FAT_017,1
411485,8.138119641279077,FAT_017,FAT_017,1
411486,7.25202813748974,FAT_017,FAT_017,1
411487,6.352605135118885,FAT_017,FAT_017,1
411489,5.46423736593255,FAT_017,FAT_017,1
411490,4.223695745293,FAT_017,FAT_017,1
411901,8.922430335050546,FAT_017,FAT_017,1
411902,4.808910652985519,FAT_017,FAT_017,1
411903,11.167617802482354,FAT_017,FAT_017,1
428125,9.06810655214444,FAT_017,FAT_017,1
428126,3.484667509167143,FAT_017,FAT_017,1
428127,6.118047143048355,FAT_017,FAT_017,1
428128,7.169156978171498,FAT_017,FAT_017,1
435590,11.238597007726126,FAT_017,FAT_017,1
435591,6.262393354114315,FAT_017,FAT_017,1
445970,6.661808730770782,FAT_017,FAT_017,1
445972,7.454571897520185,FAT_017,FAT_017,1
445973,5.262918755248085,FAT_017,FAT_017,1
449673,5.055799010632578,FAT_017,FAT_017,1
450749,3.075560848145208,FAT_017,FAT_017,1
457387,3.5640746655862445,FAT_017,FAT_017,1
457388,3.608679026849261,FAT_017,FAT_017,1
457390,2.774413069502073,FAT_017,FAT_017,1
457391,2.827104569579695,FAT_017,FAT_017,1
457393,4.309261045024463,FAT_017,FAT_017,1
457394,5.646163170733194,FAT_017,FAT_017,1
457395,2.7640579786072976,FAT_017,FAT_017,1
457412,8.619443032328263,FAT_017,FAT_017,1
457416,3.0406229602700137,FAT_017,FAT_017,1
457421,3.793691133308996,FAT_017,FAT_017,1
457424,3.8653918923738617,FAT_017,FAT_017,1
469585,4.818625903710432,FAT_017,FAT_017,1
469588,3.411509220801638,FAT_017,FAT_017,1
469589,4.797999748334401,FAT_017,FAT_017,1
469590,2.772517702724456,FAT_017,FAT_017,1
469591,3.3652841921876897,FAT_017,FAT_017,1
469592,3.7867494061129054,FAT_017,FAT_017,1
469593,5.816337771075418,FAT_017,FAT_017,1
469596,4.45123531777746,FAT_017,FAT_017,1
470145,4.244836561849864,FAT_017,FAT_017,1
470146,9.492563708808763,FAT_017,FAT_017,1
471870,7.444700636297159,FAT_017,FAT_017,1
471875,4.337534291469493,FAT_017,FAT_017,1
476272,4.883441034064584,FAT_017,FAT_017,1
478749,4.152219875111999,FAT_017,FAT_017,1
479436,3.5243044493523805,FAT_017,FAT_017,1
479437,5.6661139049521525,FAT_017,FAT_017,1
483215,9.78145192383453,FAT_017,FAT_017,1
483216,4.067980018442555,FAT_017,FAT_017,1
483217,8.051784828609721,FAT_017,FAT_017,1
483218,5.575623824047885,FAT_017,FAT_017,1
484018,5.182670640070845,FAT_017,FAT_017,1
484020,4.183397329542866,FAT_017,FAT_017,1
500632,5.078572155124943,FAT_017,FAT_017,1
511680,5.574006694823206,FAT_017,FAT_017,1
515619,7.121670475545528,FAT_017,FAT_017,1
515620,8.854106362966984,FAT_017,FAT_017,1
518635,11.388224774693674,FAT_017,FAT_017,1
518636,6.485178524116115,FAT_017,FAT_017,1
518637,10.92247647390681,FAT_017,FAT_017,1
525259,4.47039615452524,FAT_017,FAT_017,1
536231,5.953181485817717,FAT_017,FAT_017,1
537006,4.121561827887923,FAT_017,FAT_017,1
537007,4.71540377548852,FAT_017,FAT_017,1
537011,9.122655478223177,FAT_017,FAT_017,1
537012,3.6210201249829703,FAT_017,FAT_017,1
537013,4.319380275879522,FAT_017,FAT_017,1
537937,1.118947189168949,FAT_017,FAT_017,1
545696,6.765452019598546,FAT_017,FAT_017,1
546273,3.4746656422905597,FAT_017,FAT_017,1
547042,4.355586661040414,FAT_017,FAT_017,1
547043,3.285621499582746,FAT_017,FAT_017,1
548480,1.3400691031086196,FAT_017,FAT_017,1
552396,7.606367068268506,FAT_017,FAT_017,1
552398,7.000008469025784,FAT_017,FAT_017,1
556258,3.4197704754472857,FAT_017,FAT_017,1
556259,3.439924234504123,FAT_017,FAT_017,1
556268,3.726614431975249,FAT_017,FAT_017,1
563193,5.638581004747808,FAT_017,FAT_017,1
565040,1.095751339542542,FAT_017,FAT_017,1
565042,1.0935342718030634,FAT_017,FAT_017,1
566550,4.789879373497923,FAT_017,FAT_017,1
566552,3.9842832265154136,FAT_017,FAT_017,1
585394,6.255541135817387,FAT_017,FAT_017,1
585543,4.551729758514815,FAT_017,FAT_017,1
585544,3.2304177003979677,FAT_017,FAT_017,1
592028,12.110743446874064,FAT_017,FAT_017,1
622312,6.37593625183428,FAT_017,FAT_017,1
626939,5.041235923394414,FAT_017,FAT_017,1
641112,4.989460752003079,FAT_017,FAT_017,1
645463,4.731743755723914,FAT_017,FAT_017,1
649757,5.448649760010452,FAT_017,FAT_017,1
657308,6.490328266896837,FAT_017,FAT_017,1
657309,5.240299514759552,FAT_017,FAT_017,1
657313,10.73083593390686,FAT_017,FAT_017,1
657314,6.971047586219162,FAT_017,FAT_017,1
657317,7.055980385567226,FAT_017,FAT_017,1
657319,6.621485227017544,FAT_017,FAT_017,1
657321,8.667513568091422,FAT_017,FAT_017,1
657322,7.705809005303349,FAT_017,FAT_017,1
657323,6.05622420820806,FAT_017,FAT_017,1
658089,4.681911431037223,FAT_017,FAT_017,1
658659,5.527081160744471,FAT_017,FAT_017,1
665943,4.070789015226692,FAT_017,FAT_017,1
665951,5.1840830497131165,FAT_017,FAT_017,1
665953,5.1302828649633305,FAT_017,FAT_017,1
679935,6.958233468799205,FAT_017,FAT_017,1
702443,7.687316830417669,FAT_017,FAT_017,1
702444,5.090061634063077,FAT_017,FAT_017,1
702447,5.278296259489949,FAT_017,FAT_017,1
702459,4.000060313679339,FAT_017,FAT_017,1
709991,7.682394506681378,FAT_017,FAT_017,1
717959,11.34879001765603,FAT_017,FAT_017,1
717960,8.346411600187151,FAT_017,FAT_017,1
717962,11.077590803644418,FAT_017,FAT_017,1
718252,8.251056505163946,FAT_017,FAT_017,1
742725,10.093273626154822,FAT_017,FAT_017,1
742726,5.319920498961079,FAT_017,FAT_017,1
742727,4.6854163499695805,FAT_017,FAT_017,1
742733,5.228029920798081,FAT_017,FAT_017,1
742740,7.61741495524454,FAT_017,FAT_017,1
742741,5.176815901073747,FAT_017,FAT_017,1
748224,11.371366557603494,FAT_017,FAT_017,1
759350,2.8233234771575817,FAT_017,FAT_017,1
762968,3.5321074398681014,FAT_017,FAT_017,1
762982,3.246886299915761,FAT_017,FAT_017,1
762984,10.379381695844335,FAT_017,FAT_017,1
763034,4.141204866998788,FAT_017,FAT_017,1
767031,3.254498620251062,FAT_017,FAT_017,1
862962,3.1516328040553523,FAT_017,FAT_017,1
866776,3.9314175137157954,FAT_017,FAT_017,1
868129,4.550529000058583,FAT_017,FAT_017,1
873513,3.181627765819786,FAT_017,FAT_017,1
883062,3.981295055540243,FAT_017,FAT_017,1
888048,4.899478052826781,FAT_017,FAT_017,1
890402,0.977228351532672,FAT_017,FAT_017,1
997884,7.034902919493687,FAT_017,FAT_017,1
999410,5.274284091359958,FAT_017,FAT_017,1
999413,4.760473916340927,FAT_017,FAT_017,1
1002367,4.850214817927064,FAT_017,FAT_017,1
1042156,4.505425922863318,FAT_017,FAT_017,1
1077285,5.098554504185612,FAT_017,FAT_017,1
1121100,5.59009425557957,FAT_017,FAT_017,1
1121101,3.517764145524992,FAT_017,FAT_017,1
1121114,3.619954384683148,FAT_017,FAT_017,1
1121115,9.085682188863974,FAT_017,FAT_017,1
1121333,5.0049568423351065,FAT_017,FAT_017,1
1121344,4.31294405623361,FAT_017,FAT_017,1
1122978,3.237987370528196,FAT_017,FAT_017,1
1123313,4.304765248660212,FAT_017,FAT_017,1
1150460,4.715569885405753,FAT_017,FAT_017,1
1160721,5.377869000916036,FAT_017,FAT_017,1
1203465,3.69798227780433,FAT_017,FAT_017,1
1203606,6.720111884930977,FAT_017,FAT_017,1
1203611,6.8997988348997,FAT_017,FAT_017,1
1256908,7.2678744793917875,FAT_017,FAT_017,1
1322347,0.989740342562042,FAT_017,FAT_017,1
1384484,6.395043481620641,FAT_017,FAT_017,1
1408437,7.961052488034862,FAT_017,FAT_017,1
1410645,3.91431226886794,FAT_017,FAT_017,1
1410647,8.375728129549673,FAT_017,FAT_017,1
1437612,9.016240918808196,FAT_017,FAT_017,1
561,6.028157373862937,FAT_023,FAT_023,1
818,2.3756554557735945,FAT_023,FAT_023,1
904,5.149901068707107,FAT_023,FAT_023,1
205913,1.9037418935296475,FAT_023,FAT_023,1
206672,1.535466571271371,FAT_023,FAT_023,1
213810,4.912956079466094,FAT_023,FAT_023,1
226186,5.22137532210348,FAT_023,FAT_023,1
272559,3.95920047546941,FAT_023,FAT_023,1
295405,3.6028271019654547,FAT_023,FAT_023,1
300267,6.785741591118375,FAT_023,FAT_023,1
300269,8.923841311644448,FAT_023,FAT_023,1
326426,3.715683301766654,FAT_023,FAT_023,1
349741,12.960668250239618,FAT_023,FAT_023,1
352165,5.631665235617697,FAT_023,FAT_023,1
354242,4.600882762322579,FAT_023,FAT_023,1
364106,5.841022279409554,FAT_023,FAT_023,1
367928,11.332840451773253,FAT_023,FAT_023,1
386585,6.099991497605124,FAT_023,FAT_023,1
391904,4.57369690520652,FAT_023,FAT_023,1
398513,4.60465792716186,FAT_023,FAT_023,1
409438,11.103262618668728,FAT_023,FAT_023,1
411459,9.094522297373064,FAT_023,FAT_023,1
411460,5.91026594499868,FAT_023,FAT_023,1
411461,9.524107581149917,FAT_023,FAT_023,1
411462,9.067957459071971,FAT_023,FAT_023,1
411463,4.848851181116386,FAT_023,FAT_023,1
411464,9.32102912120542,FAT_023,FAT_023,1
411466,6.238892738730497,FAT_023,FAT_023,1
411467,6.691032800536897,FAT_023,FAT_023,1
411468,5.10915006276184,FAT_023,FAT_023,1
411469,7.563009622331045,FAT_023,FAT_023,1
411470,5.196054343756922,FAT_023,FAT_023,1
411471,9.196645431428124,FAT_023,FAT_023,1
411473,7.781177727928208,FAT_023,FAT_023,1
411474,4.763426134775459,FAT_023,FAT_023,1
411475,11.42100008098441,FAT_023,FAT_023,1
411476,4.0463925026119565,FAT_023,FAT_023,1
411477,9.36837243164296,FAT_023,FAT_023,1
411479,7.82726016580047,FAT_023,FAT_023,1
411483,11.751872092617472,FAT_023,FAT_023,1
411484,5.466179193168698,FAT_023,FAT_023,1
411485,6.598979663233848,FAT_023,FAT_023,1
411486,10.897076804882674,FAT_023,FAT_023,1
411487,8.307569117885624,FAT_023,FAT_023,1
411489,6.268279834394311,FAT_023,FAT_023,1
411490,5.89546768510263,FAT_023,FAT_023,1
411901,4.994019443375028,FAT_023,FAT_023,1
411902,5.612188721560121,FAT_023,FAT_023,1
411903,12.592725345816635,FAT_023,FAT_023,1
420247,7.412475870287487,FAT_023,FAT_023,1
428125,6.044540175917311,FAT_023,FAT_023,1
428127,6.613624348462158,FAT_023,FAT_023,1
428128,5.851268456275501,FAT_023,FAT_023,1
435590,8.935841362434008,FAT_023,FAT_023,1
435591,7.977790042606367,FAT_023,FAT_023,1
435830,4.004346418256464,FAT_023,FAT_023,1
445970,11.69159656788986,FAT_023,FAT_023,1
445972,9.830723271701013,FAT_023,FAT_023,1
445975,6.094347394183513,FAT_023,FAT_023,1
449673,7.080482907582395,FAT_023,FAT_023,1
457387,2.5472953200415605,FAT_023,FAT_023,1
457388,4.1854563801606295,FAT_023,FAT_023,1
457390,2.478340509367332,FAT_023,FAT_023,1
457391,4.669781798350959,FAT_023,FAT_023,1
457393,7.195098645635378,FAT_023,FAT_023,1
457394,4.333869130142935,FAT_023,FAT_023,1
457395,4.093794646248805,FAT_023,FAT_023,1
457400,6.680418269086329,FAT_023,FAT_023,1
457401,6.421645041659059,FAT_023,FAT_023,1
457412,5.346055319779402,FAT_023,FAT_023,1
457421,5.671228293054324,FAT_023,FAT_023,1
457424,7.209667069118664,FAT_023,FAT_023,1
469585,2.1069993516143697,FAT_023,FAT_023,1
469588,2.1219133441245743,FAT_023,FAT_023,1
469589,4.345267519982487,FAT_023,FAT_023,1
469590,2.950659278589885,FAT_023,FAT_023,1
469591,4.561023592869628,FAT_023,FAT_023,1
469592,4.169975960993672,FAT_023,FAT_023,1
469593,4.463528269641533,FAT_023,FAT_023,1
469596,4.945203690798843,FAT_023,FAT_023,1
470145,5.146243925193341,FAT_023,FAT_023,1
470146,7.706045061070663,FAT_023,FAT_023,1
471870,5.564010381721108,FAT_023,FAT_023,1
471875,4.789248021233594,FAT_023,FAT_023,1
473819,4.217258926878978,FAT_023,FAT_023,1
476272,8.144925355001623,FAT_023,FAT_023,1
478749,4.230608459294993,FAT_023,FAT_023,1
479437,8.576196924446055,FAT_023,FAT_023,1
483215,6.57564075800949,FAT_023,FAT_023,1
483216,5.679728790050096,FAT_023,FAT_023,1
483217,7.059509642464223,FAT_023,FAT_023,1
483218,4.84293083116654,FAT_023,FAT_023,1
484018,5.350919214428969,FAT_023,FAT_023,1
491074,4.48370803771593,FAT_023,FAT_023,1
500632,6.70016074169321,FAT_023,FAT_023,1
500635,5.225387602401811,FAT_023,FAT_023,1
502558,5.755155624725774,FAT_023,FAT_023,1
511145,6.8804386704973055,FAT_023,FAT_023,1
511680,4.406909850634042,FAT_023,FAT_023,1
515619,7.956246729414336,FAT_023,FAT_023,1
515620,8.296550574630137,FAT_023,FAT_023,1
518635,7.8662654511158365,FAT_023,FAT_023,1
518636,7.200271631466784,FAT_023,FAT_023,1
518637,11.617246160019336,FAT_023,FAT_023,1
521003,6.593795102230243,FAT_023,FAT_023,1
521095,4.751770566479023,FAT_023,FAT_023,1
525259,7.412648475487669,FAT_023,FAT_023,1
525362,7.395483336151185,FAT_023,FAT_023,1
536231,7.000393534538633,FAT_023,FAT_023,1
537006,5.599386391962364,FAT_023,FAT_023,1
537007,6.057900061245073,FAT_023,FAT_023,1
537011,6.828251369878117,FAT_023,FAT_023,1
537012,5.447226444256956,FAT_023,FAT_023,1
537013,6.061723311468053,FAT_023,FAT_023,1
537937,1.7373800028240995,FAT_023,FAT_023,1
545696,7.265931434790215,FAT_023,FAT_023,1
547042,5.192350856923618,FAT_023,FAT_023,1
547043,5.696482500291785,FAT_023,FAT_023,1
548480,1.6439705687564008,FAT_023,FAT_023,1
552396,9.106343339492264,FAT_023,FAT_023,1
552398,7.7987128339338,FAT_023,FAT_023,1
556258,2.1331823310287694,FAT_023,FAT_023,1
556259,3.0242649494656457,FAT_023,FAT_023,1
556268,6.918314811674968,FAT_023,FAT_023,1
563192,7.362882745908356,FAT_023,FAT_023,1
563193,9.197985933416728,FAT_023,FAT_023,1
565040,1.5619683576189325,FAT_023,FAT_023,1
565042,1.6834146256620026,FAT_023,FAT_023,1
566550,5.784596217338146,FAT_023,FAT_023,1
566552,7.0542378896307465,FAT_023,FAT_023,1
568816,8.251276086986524,FAT_023,FAT_023,1
585394,8.363558927970772,FAT_023,FAT_023,1
585543,5.882510071106497,FAT_023,FAT_023,1
585544,2.0750249826328835,FAT_023,FAT_023,1
591001,5.615973756930434,FAT_023,FAT_023,1
591020,7.787470572204315,FAT_023,FAT_023,1
622312,7.438827222948345,FAT_023,FAT_023,1
626939,9.943493048886074,FAT_023,FAT_023,1
633147,8.230968063670435,FAT_023,FAT_023,1
641112,6.590408989931737,FAT_023,FAT_023,1
645463,5.65609045713391,FAT_023,FAT_023,1
645464,5.139376720126212,FAT_023,FAT_023,1
649757,6.438628841392361,FAT_023,FAT_023,1
649764,5.403065020619434,FAT_023,FAT_023,1
657308,9.343795174939128,FAT_023,FAT_023,1
657309,4.306661419552485,FAT_023,FAT_023,1
657313,8.609334782019435,FAT_023,FAT_023,1
657314,6.0948946856409,FAT_023,FAT_023,1
657317,5.529535024049784,FAT_023,FAT_023,1
657319,8.381821986259713,FAT_023,FAT_023,1
657321,10.608512861568476,FAT_023,FAT_023,1
657322,6.313596921844265,FAT_023,FAT_023,1
657323,6.448395267945,FAT_023,FAT_023,1
658089,5.386027200207392,FAT_023,FAT_023,1
658659,6.254736706229272,FAT_023,FAT_023,1
665943,6.23563497556154,FAT_023,FAT_023,1
665951,6.637916286377731,FAT_023,FAT_023,1
665953,5.970085022055714,FAT_023,FAT_023,1
679935,10.938944196690343,FAT_023,FAT_023,1
697329,4.975233286798339,FAT_023,FAT_023,1
702443,5.591243137263834,FAT_023,FAT_023,1
702444,3.724984758869424,FAT_023,FAT_023,1
702447,4.15491670843883,FAT_023,FAT_023,1
702459,4.1757548174455525,FAT_023,FAT_023,1
709991,7.260574822629962,FAT_023,FAT_023,1
717959,11.026488716031611,FAT_023,FAT_023,1
717960,7.175353996558895,FAT_023,FAT_023,1
717962,9.290593692070528,FAT_023,FAT_023,1
718252,6.404464982722885,FAT_023,FAT_023,1
742725,6.998534628915536,FAT_023,FAT_023,1
742726,5.032516829207806,FAT_023,FAT_023,1
742727,4.334239647422612,FAT_023,FAT_023,1
742733,7.092410259996079,FAT_023,FAT_023,1
742740,6.9059914370408135,FAT_023,FAT_023,1
742741,7.583466347116939,FAT_023,FAT_023,1
742742,9.363685203806677,FAT_023,FAT_023,1
742743,4.700538055148961,FAT_023,FAT_023,1
742818,5.604076611688997,FAT_023,FAT_023,1
742821,5.987040402287214,FAT_023,FAT_023,1
748224,11.129474646753636,FAT_023,FAT_023,1
759350,4.684814419383066,FAT_023,FAT_023,1
762968,4.149528005419403,FAT_023,FAT_023,1
762982,4.078928778941328,FAT_023,FAT_023,1
762984,5.685545647759024,FAT_023,FAT_023,1
763034,4.3484189004038125,FAT_023,FAT_023,1
866499,6.403737194619502,FAT_023,FAT_023,1
883156,5.418676873751244,FAT_023,FAT_023,1
890402,1.824089783640013,FAT_023,FAT_023,1
997872,4.468353744252964,FAT_023,FAT_023,1
997884,5.619844537951964,FAT_023,FAT_023,1
999410,7.225748042542522,FAT_023,FAT_023,1
999412,4.795913229325933,FAT_023,FAT_023,1
999413,6.9197337654537545,FAT_023,FAT_023,1
1002367,4.6519500968916425,FAT_023,FAT_023,1
1042156,5.362504322596777,FAT_023,FAT_023,1
1064535,11.11352808817033,FAT_023,FAT_023,1
1077285,6.171802699416942,FAT_023,FAT_023,1
1121100,4.684071448233247,FAT_023,FAT_023,1
1121101,5.062318455837145,FAT_023,FAT_023,1
1121111,6.405410714913946,FAT_023,FAT_023,1
1121114,4.2708934698492085,FAT_023,FAT_023,1
1121115,7.437878606570253,FAT_023,FAT_023,1
1121130,4.471296071741985,FAT_023,FAT_023,1
1121333,6.280595587834225,FAT_023,FAT_023,1
1121334,6.354515625379978,FAT_023,FAT_023,1
1121344,6.429227999593424,FAT_023,FAT_023,1
1123075,5.214689317531571,FAT_023,FAT_023,1
1123263,5.101935535985139,FAT_023,FAT_023,1
1123313,7.360063918175674,FAT_023,FAT_023,1
1125712,6.1659677793147285,FAT_023,FAT_023,1
1150460,9.089398008685505,FAT_023,FAT_023,1
1150461,4.443745277074097,FAT_023,FAT_023,1
1160721,11.258889742977008,FAT_023,FAT_023,1
1203465,3.942732250419348,FAT_023,FAT_023,1
1203540,3.7053147314367054,FAT_023,FAT_023,1
1203606,8.945404358018827,FAT_023,FAT_023,1
1203611,9.609299368810584,FAT_023,FAT_023,1
1235789,5.024870434576694,FAT_023,FAT_023,1
1254439,5.161503410678031,FAT_023,FAT_023,1
1256908,7.393171212076652,FAT_023,FAT_023,1
1322347,1.5925223283600272,FAT_023,FAT_023,1
1384484,5.260467516263778,FAT_023,FAT_023,1
1408437,11.099904032293846,FAT_023,FAT_023,1
1410645,6.319968029119194,FAT_023,FAT_023,1
1410647,11.952972168714314,FAT_023,FAT_023,1
1410665,6.915196744833734,FAT_023,FAT_023,1
