"assembly","mouse","baseMean","fold_change","significance","mean_d0_abundance","mean_d5_abundance","type","colonization"
"AZC7E_71","AZC7E",5413.66423666154,0.0938247094824866,"no significant difference",0.013726915094972,0.000824648981674864,"native","stable"
"AZC7E_72","AZC7E",10822.1222071547,1.18675151522758,"no significant difference",0.0137267024511355,0.00920370486925644,"native","stable"
"AZC7E_73","AZC7E",15769.5484805775,4.17602690811114,"significantly increased",0.00694341609155585,0.0210957130756066,"native","stable"
"AZC7E_76","AZC7E",512.613979567283,1.09127628434011,"no significant difference",0.000655025256154252,0.000423438941109346,"foreign","non-colonized"
"AZC7E_77","AZC7E",189.292305024713,0.893286380446387,"no significant difference",0.000239345699561507,0.000156053262106084,"foreign","non-colonized"
"AZC7E_79","AZC7E",3168.88339589484,422.550227819671,"significantly increased",0.0000164521207348071,0.00544106523917555,"foreign","colonized"
"AZC7E_80","AZC7E",40.5550268705287,1.29711174666338,"no significant difference",0.0000407279361059235,0.0000401329951536808,"foreign","non-colonized"
"AZC7E_81","AZC7E",2661.66448504525,3983.00005786746,"significantly increased",0.000000380649856583459,0.00442981862863192,"native","stable"
"AZC7E_84","AZC7E",1336.1668081461,1565.75397081851,"significantly increased",0.000000506127109314221,0.00232149989863548,"foreign","non-colonized"
"AZC7E_87","AZC7E",4030.05096315566,9188.91445239119,"significantly increased",0.000000358330948331274,0.00681436589716363,"foreign","colonized"
"AZC7E_88","AZC7E",823.40830994234,965.408033324667,"significantly increased",0.00000120257914692017,0.00143128414422777,"foreign","non-colonized"
"AZC7E_89","AZC7E",13338.2643124123,15587.8630339752,"significantly increased",0.000000779400523027929,0.0225396478609488,"foreign","colonized"
"AZC7E_90","AZC7E",1596.08742294311,1805.08504663104,"significantly increased",0.000000548655876623004,0.00267630619569174,"native","stable"
"AZC7E_91","AZC7E",219.387524789304,0.342121509476415,"no significant difference",0.000337817660651871,0.0000932930817131574,"foreign","non-colonized"
"AZC7E_93","AZC7E",2854.42141403195,60.203512903251,"significantly increased",0.000105886181023744,0.00463684034598072,"foreign","non-colonized"
"AZC7E_94","AZC7E",1282.65173165461,179.396253601448,"significantly increased",0.0000156368663754541,0.00209546303285377,"foreign","non-colonized"
"AZC7E_95","AZC7E",2591.57566489521,3008.39564642855,"significantly increased",0.00000069645203760595,0.0042726251385617,"foreign","non-colonized"
"AZC7E_96","AZC7E",2487.74547058228,0.868506485312153,"no significant difference",0.00270215316291415,0.00207133786323875,"native","stable"
"AZC7E_97","AZC7E",99.249719381395,0.710374060365171,"no significant difference",0.000139694560004695,0.0000736197131344078,"foreign","non-colonized"
"AZC9C_102","AZC9C",159.792962823419,0.54984655624892,"no significant difference",0.000249827963829711,0.000102312976027121,"foreign","non-colonized"
"AZC9C_103","AZC9C",2150.63015059823,0.256987713857369,"no significant difference",0.0035490797932106,0.000702994783760165,"native","stable"
"AZC9C_106","AZC9C",2.22044884480461,1.07867199031093,"no significant difference",0.00000143121474412951,0.000000977687473885262,"foreign","non-colonized"
"AZC9C_113","AZC9C",862.469913951249,1.99287310341337,"no significant difference",0.000759507965507991,0.000961844916793393,"foreign","non-colonized"
"AZC9C_116","AZC9C",873.658682335863,0.96994272853199,"no significant difference",0.00107983137673429,0.000751681310866629,"foreign","non-colonized"
"AZC9C_14","AZC9C",22.8915301934087,5.86541409659268,"no significant difference",0.00000593926407886053,0.0000356712780232022,"foreign","non-colonized"
"AZC9C_18","AZC9C",20394.9523489845,0.0156246843056232,"significantly decreased",0.0443141682286049,0.000525076430608605,"native","unstable"
"AZC9C_25","AZC9C",1158.72929689877,9.04361736929237,"significantly increased",0.000263343905400853,0.00182280560350529,"foreign","non-colonized"
"AZC9C_27","AZC9C",166.46646746338,1.00985570390895,"no significant difference",0.000204966116031948,0.000142942784157908,"foreign","non-colonized"
"AZC9C_29","AZC9C",85.6565158647586,0.800576715153256,"no significant difference",0.000110988034552291,0.0000653383005222674,"foreign","non-colonized"
"AZC9C_34","AZC9C",5.3140935155091,8.0900255728266,"significantly increased",0.000000566756686484014,0.00000817405684751237,"native","stable"
"AZC9C_40","AZC9C",1019.37893093213,528.548599232933,"significantly increased",0.00000353656261761279,0.00176285948874361,"foreign","non-colonized"
"AZC9C_57","AZC9C",218.776357939844,1.44908837063306,"no significant difference",0.000210218104534406,0.00020660766860343,"foreign","non-colonized"
"AZC9C_58","AZC9C",637.825275900805,0.406865161504186,"no significant difference",0.000922012373670804,0.000290815138435787,"native","stable"
"AZC9C_6","AZC9C",5688.99452094376,3790.75563960463,"significantly increased",0.00000211378407026562,0.00983897148631137,"foreign","colonized"
"AZC9C_60","AZC9C",50.6420844301675,115.399056319465,"significantly increased",0.000000105267393674163,0.0000963895143725993,"native","stable"
"AZC9C_68","AZC9C",8922.02315688693,42.4638024368893,"significantly increased",0.000463917874132976,0.0156564766628027,"foreign","colonized"
"AZC9C_7","AZC9C",13245.0754262664,8880.00347226171,"significantly increased",0.00000221061526715744,0.0222534292200572,"foreign","colonized"
"AZC9C_71","AZC9C",3204.08391700881,0.689625281295795,"no significant difference",0.00384941383531531,0.00229218085058464,"native","stable"
"AZC9C_75","AZC9C",3538.67618095889,0.201868672917569,"significantly decreased",0.00670738425368131,0.000994534131052612,"native","unstable"
"AZC9C_86","AZC9C",790.732583421544,0.221640431053413,"significantly decreased",0.0014100998990751,0.000241239437023417,"native","unstable"
"AZC9C_88","AZC9C",4593.75434596109,878.939086274956,"significantly increased",0.0000111007038343864,0.00781816810507862,"foreign","colonized"
"AZC9C_93","AZC9C",1672.79764365653,0.81199487665881,"no significant difference",0.00224654209803689,0.00137361215271766,"native","stable"
"AZC9C_94","AZC9C",197.860173668366,0.27411579521634,"no significant difference",0.000324125321561533,0.0000688159846454142,"foreign","non-colonized"
"AZC9C_98","AZC9C",946.274905937108,0.77809630443812,"no significant difference",0.00127863003026882,0.000717748453602882,"native","stable"
