"assembly","mouse","baseMean","fold_change","significance","mean_d0_abundance","mean_d5_abundance","type","colonization"
"AZC9C_69","AZC9C",2178.25835311714,51.4344747027519,"significantly increased",0.000083461038800413,0.00437404587252616,"foreign","non-colonized"
"AZC9C_7","AZC9C",6563.10316464515,3768.56866834363,"significantly increased",0.00000274152807413096,0.0127774887338837,"foreign","colonized"
"AZC9C_71","AZC9C",3637.31081452212,0.436529656081314,"no significant difference",0.0051208208146312,0.00219320835706545,"native","stable"
"AZC9C_75","AZC9C",5002.47566566406,0.601753500599569,"no significant difference",0.00626168499539402,0.00366938396122979,"native","stable"
"AZC9C_80","AZC9C",83.550165240249,1.9192275595129,"no significant difference",0.0000565340587320681,0.000112560004220528,"foreign","non-colonized"
"AZC9C_81","AZC9C",358.830555626089,0.920888523931368,"no significant difference",0.000372934747473112,0.000330723667791858,"foreign","non-colonized"
"AZC9C_86","AZC9C",1486.3196300434,0.321076857009476,"significantly decreased",0.00227124769488746,0.000721971422957016,"native","unstable"
"AZC9C_91","AZC9C",556.769356406597,0.355683328057482,"significantly decreased",0.000822628586778059,0.000287018403953453,"foreign","non-colonized"
"AZC9C_93","AZC9C",2188.50640850246,0.897521469364093,"no significant difference",0.00231983036262822,0.00216204937150409,"native","stable"
"AZC9C_96","AZC9C",58.7293709549953,0.476709353777437,"no significant difference",0.0000792036466378269,0.0000360694014843957,"foreign","non-colonized"
"AZC9C_97","AZC9C",172.585337497865,1.18471849362187,"no significant difference",0.000157657929385578,0.000191418559316092,"foreign","non-colonized"
"AZC9C_98","AZC9C",1231.84036804038,0.9026593906617,"no significant difference",0.00129768208614245,0.00113630816439367,"native","stable"
