taxon,sample_id,abundance,growth_rate,distance,degree centrality
AZC3J_68,AZC3JfromAZC9C,0.0010818208194307,0.004145731931697,1.0838548102924659,8.79746835443038
AZC3J_69,AZC3JfromAZC9C,0.001672210984375,0.0051350008540533,5.221960823704583,15.240506329113924
AZC3J_7,AZC3JfromAZC9C,0.0010437963786347,0.0031854286314548,1.982368904068076,9.50632911392405
AZC3J_70,AZC3JfromAZC9C,0.0022088499134385,0.0081498882246802,1.2389933788746077,12.08860759493671
AZC3J_71,AZC3JfromAZC9C,0.003070738090027,0.0093191936955244,4.463398909303945,16.341772151898734
AZC3J_72,AZC3JfromAZC9C,0.0017736622054722,0.005555115394054,4.425558338331799,24.10126582278481
AZC3J_73,AZC3JfromAZC9C,0.0021277747809688,0.006550574801161,4.795929698344304,20.17721518987342
AZC3J_74,AZC3JfromAZC9C,0.1935832683584049,0.585930993742202,13.931804876196647,34.050632911392405
AZC3J_75,AZC3JfromAZC9C,0.0020927867729144,0.0063401953297595,4.2694888111243685,11.556962025316455
AZC3J_76,AZC3JfromAZC9C,0.0004481141953156,0.0013809637909992,1.808669332969783,17.10126582278481
AZC3J_77,AZC3JfromAZC9C,0.0023723209896061,0.0072467575743599,5.277292399247376,11.987341772151899
AZC3J_79,AZC3JfromAZC9C,0.041713480692866,0.1262568888412845,11.351232360315326,16.531645569620252
AZC3J_8,AZC3JfromAZC9C,0.0008382829109855,0.0025591359956966,0.9337683628489304,8.708860759493671
AZC3J_81,AZC3JfromAZC9C,0.0028586558281441,0.0087194872901884,5.565038196829263,20.10126582278481
AZC3J_82,AZC3JfromAZC9C,0.0345078156068528,0.1078696396065111,12.081368984524225,17.772151898734176
AZC3J_83,AZC3JfromAZC9C,0.0019562781340552,0.0059381268689534,4.699365334851457,10.0
AZC3J_84,AZC3JfromAZC9C,0.0006126870072777,0.0018713999972508,3.1377429128036534,14.987341772151899
AZC3J_86,AZC3JfromAZC9C,0.000336671560227,0.0010318206820597,1.3310724412401522,12.481012658227847
AZC3J_87,AZC3JfromAZC9C,0.0861905493319431,0.2609974111176313,13.601712085928622,23.759493670886076
AZC3J_88,AZC3JfromAZC9C,0.0086475755641487,0.0270842340464972,10.235829888088412,22.31645569620253
AZC3J_89,AZC3JfromAZC9C,0.0009259058217591,0.0028537612090552,4.541058570203422,23.962025316455694
AZC3J_9,AZC3JfromAZC9C,0.0015589834125519,0.0047474916342315,2.043916458947195,8.721518987341772
AZC3J_90,AZC3JfromAZC9C,0.0016390586701933,0.0050509793829438,4.060639044051169,23.987341772151897
AZC3J_91,AZC3JfromAZC9C,0.0046656955409393,0.0142365740694891,7.7471450075250035,15.987341772151899
AZC3J_92,AZC3JfromAZC9C,0.0034984305026453,0.0147240711427435,1.7165656947608787,10.278481012658228
AZC3J_93,AZC3JfromAZC9C,0.0003765520066361,0.0011539817378464,1.4488557076283706,12.481012658227847
AZC3J_94,AZC3JfromAZC9C,0.0015486992981522,0.0047263026792318,3.9857353926304455,11.39240506329114
AZC3J_95,AZC3JfromAZC9C,0.0064107706124596,0.0195879750173973,8.598478007690748,17.126582278481013
AZC3J_96,AZC3JfromAZC9C,0.000420361230169,0.0012848267300034,1.9345905390118006,11.987341772151899
AZC3J_97,AZC3JfromAZC9C,0.001147710971902,0.0034850852905843,5.098331777246705,13.658227848101266
AZC3J_98,AZC3JfromAZC9C,0.0024773269889836,0.007622324884019,5.156937179958041,25.79746835443038
AZC3J_99,AZC3JfromAZC9C,0.0130484180786205,0.0403728011530122,3.6217827160963636,14.620253164556962
AZC9C_100,AZC9CfromAZC3J,0.0009309737251601,0.0033990231192942,3.2184306260374553,12.26
AZC9C_101,AZC9CfromAZC3J,0.0006245629670517,0.0022787145598247,6.86536217984261,12.05
AZC9C_102,AZC9CfromAZC3J,0.0010785568570174,0.0039410515769706,3.481642958926803,18.79
AZC9C_106,AZC9CfromAZC3J,0.0781509748177066,0.2850534952580041,12.54609096140753,20.32
AZC9C_107,AZC9CfromAZC3J,0.0008120374894434,0.0029686182874146,3.2098206487666503,18.54
AZC9C_108,AZC9CfromAZC3J,0.001644832793281,0.0060109950651886,3.8118454113594096,19.2
AZC9C_109,AZC9CfromAZC3J,1.3908576923686558e-05,5.110011085405606e-05,0.34223454585759383,4.66
AZC9C_110,AZC9CfromAZC3J,0.0043792679291854,0.0160070295486515,5.769927416346438,14.33
AZC9C_111,AZC9CfromAZC3J,0.0001919747117511,0.0007018981856198,0.9870792993113975,12.71
AZC9C_112,AZC9CfromAZC3J,0.0312573569996533,0.1142458223403379,9.32278410335122,23.0
AZC9C_113,AZC9CfromAZC3J,0.014269639436367,0.0521555410660123,5.00977773638167,11.4
