taxon,growth_rate,degree.centrality,distance,independence,mean_d0_abundance,diversity_ratio,log_fold_change,colonization_binary
AZC7E_105,0.138561096954026,5.90740740740741,3.68015344133494,16.42,0.00019154576725003,1.07105596195689,-0.472660614035638,0
AZC7E_106,0.112188509167586,5.94444444444444,3.1351042181839,20.5,6.717494905674e-05,1.07105596195689,0.392168464573802,0
AZC7E_111,0.124283315323326,5.75,1.66894186369598,15.12,0.00030669104376168,1.07105596195689,2.44436784942072,0
AZC7E_113,1.54501052690229,8.2037037037037,13.8066592241351,18.45,0.00057269721249867,1.07105596195689,4.70687651627927,1
AZC7E_115,0.0427845960786494,3.06481481481481,0.40337363239671,12.02,3.56605219752e-06,1.07105596195689,-0.691800296807507,0
AZC7E_116,0.0375789520706775,3.64814814814815,0.806238837077901,6.12,8.6101025146e-07,1.07105596195689,5.82431612257324,0
AZC9C_14,0.0414967764449296,5.33333333333333,1.59518078968081,4.13,0.0001257650602141,1.07105596195689,-0.0957604336505126,0
AZC9C_25,0.0377459869315107,3.25,0.517550009728863,22.61,0.00039691330170657,1.07105596195689,1.36811843592133,0
AZC9C_27,0.044258911687063,2.25925925925926,0.390156302550105,13.3,0.00025993406005395,1.07105596195689,1.58330478838625,0
AZC9C_34,0.041147443395796,2.81481481481481,0.53603823455066,13.28,0.00035216681788733,1.07105596195689,-5.7180464681888,0
AZC9C_57,0.037626768452955,4.10185185185185,0.477453771295813,10.49,0.0002368002182234,1.07105596195689,-1.01998979875422,0
AZC9C_88,0.190566767137137,6.18518518518519,3.41796529903439,22.18,0.0007637905769714,1.07105596195689,1.982799220522,1
AZC9C_102,0.0573865988168595,4.67592592592593,0.510133321062861,15.35,0.00011311880458085,1.07105596195689,0.607207361351916,0
