taxon,distance,sample_id
AZC3J_81,0.03853553097346167,CtoE
AZC3J_87,1.355300754631575,CtoE
AZC3J_91,0.045749575739284995,CtoE
AZC3J_99,0.10330656319974656,CtoE
AZC5T_8,0.10585711629453468,CtoE
AZC5T_14,0.15256136654057462,CtoE
AZC5T_19,0.5124591433593485,CtoE
AZC5T_22,0.06322723564791852,CtoE
AZC5T_30,0.051556152119549246,CtoE
AZC5T_37,0.17138314230694535,CtoE
AZC5T_38,0.1220539059674743,CtoE
AZC5T_44,1.11529262140032,CtoE
AZC5T_57,0.0861211351180332,CtoE
AZC5T_64,0.38636593833411104,CtoE
AZC5T_66,0.6742669107028291,CtoE
AZC5T_68,0.3203969845641808,CtoE
AZC5T_69,0.13594384149509525,CtoE
AZC5T_78,0.19957798842995422,CtoE
AZC5T_80,0.2846401622261346,CtoE
AZC5T_85,0.098042005668809,CtoE
AZC5T_87,0.09987846643226395,CtoE
AZC5T_93,0.7568992793669842,CtoE
AZC5T_94,0.984960071520477,CtoE
AZC5T_97,7.00085861739488,CtoE
AZC5T_98,0.12562099896481632,CtoE
AZC5T_104,0.08819858439381706,CtoE
AZC5T_107,1.2378182964981073,CtoE
AZC5T_109,0.08819532541008462,CtoE
AZC5T_119,0.07705946327825333,CtoE
AZC5T_120,0.07599900040131825,CtoE
AZC5T_122,0.07704098705469718,CtoE
AZC7E_12,0.15358872206102486,CtoE
